event_id,dataset_id,tdc_time_ns,pulse_id,exposure_id,detector_id,basis,outcome,pulse_height_mV,time_over_threshold_ns,gate_code,veto_bits,calibration_id,clock_calibration_id,quality_mask
EVT-000000002211,SIM-0002,2026082313254000166,PULSE-EXP-0002-0024-04254,EXP-0002-0024,SNSPD-02,Z,-,36.805812,8.084230,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002212,SIM-0002,2026082313550000019,PULSE-EXP-0002-0024-04550,EXP-0002-0024,SNSPD-01,Z,+,31.832256,8.231557,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002213,SIM-0002,2026082313825000011,PULSE-EXP-0002-0024-04825,EXP-0002-0024,SNSPD-06,Y,-,27.263290,8.277109,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002214,SIM-0002,2026082313854000085,PULSE-EXP-0002-0024-04854,EXP-0002-0024,SNSPD-05,Y,+,34.367174,8.219137,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002215,SIM-0002,2026082313910000149,PULSE-EXP-0002-0024-04910,EXP-0002-0024,SNSPD-03,X,+,33.288923,7.393104,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002216,SIM-0002,2026082314021000144,PULSE-EXP-0002-0024-05021,EXP-0002-0024,SNSPD-04,X,-,31.905566,7.940815,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002217,SIM-0002,2026082314054000073,PULSE-EXP-0002-0024-05054,EXP-0002-0024,SNSPD-01,Z,+,32.514808,8.717890,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002218,SIM-0002,2026082314262000185,PULSE-EXP-0002-0024-05262,EXP-0002-0024,SNSPD-05,Y,+,31.858421,8.791096,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002219,SIM-0002,2026082314296000069,PULSE-EXP-0002-0024-05296,EXP-0002-0024,SNSPD-01,Z,+,31.038166,7.178098,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002220,SIM-0002,2026082314300000021,PULSE-EXP-0002-0024-05300,EXP-0002-0024,SNSPD-01,Z,+,33.344363,9.226397,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002221,SIM-0002,2026082314363000113,PULSE-EXP-0002-0024-05363,EXP-0002-0024,SNSPD-02,Z,-,34.648448,8.186581,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002222,SIM-0002,2026082314367000032,PULSE-EXP-0002-0024-05367,EXP-0002-0024,SNSPD-04,X,-,29.370597,8.608261,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002223,SIM-0002,2026082314411000172,PULSE-EXP-0002-0024-05411,EXP-0002-0024,SNSPD-01,Z,+,30.067231,7.655261,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002224,SIM-0002,2026082314472000000,PULSE-EXP-0002-0024-05472,EXP-0002-0024,SNSPD-01,Z,+,31.121769,6.470879,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002225,SIM-0002,2026082314573000097,PULSE-EXP-0002-0024-05573,EXP-0002-0024,SNSPD-03,X,+,33.396885,8.193377,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002226,SIM-0002,2026082314574000177,PULSE-EXP-0002-0024-05574,EXP-0002-0024,SNSPD-03,X,+,31.229995,7.837239,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002227,SIM-0002,2026082314602000011,PULSE-EXP-0002-0024-05602,EXP-0002-0024,SNSPD-03,X,+,30.761364,7.876580,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002228,SIM-0002,2026082314745000002,PULSE-EXP-0002-0024-05745,EXP-0002-0024,SNSPD-04,X,-,30.400949,8.500450,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002229,SIM-0002,2026082314801000135,PULSE-EXP-0002-0024-05801,EXP-0002-0024,SNSPD-02,Z,-,31.293454,7.529667,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002230,SIM-0002,2026082314802000149,PULSE-EXP-0002-0024-05802,EXP-0002-0024,SNSPD-06,Y,-,32.563790,8.105764,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002231,SIM-0002,2026082314831000143,PULSE-EXP-0002-0024-05831,EXP-0002-0024,SNSPD-05,Y,+,32.795399,8.314851,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002232,SIM-0002,2026082314842000062,PULSE-EXP-0002-0024-05842,EXP-0002-0024,SNSPD-05,Y,+,29.986859,7.134555,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002233,SIM-0002,2026082314885000055,PULSE-EXP-0002-0024-05885,EXP-0002-0024,SNSPD-06,Y,-,32.081412,7.069475,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002234,SIM-0002,2026082314948000050,PULSE-EXP-0002-0024-05948,EXP-0002-0024,SNSPD-01,Z,+,34.170599,7.896446,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002235,SIM-0002,2026082314978000002,PULSE-EXP-0002-0024-05978,EXP-0002-0024,SNSPD-03,X,+,32.757403,7.986559,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002236,SIM-0002,2026082315084000156,PULSE-EXP-0002-0024-06084,EXP-0002-0024,SNSPD-02,Z,-,33.251546,7.845364,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002237,SIM-0002,2026082315236000130,PULSE-EXP-0002-0024-06236,EXP-0002-0024,SNSPD-06,Y,-,29.586052,8.664301,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002238,SIM-0002,2026082315256000145,PULSE-EXP-0002-0024-06256,EXP-0002-0024,SNSPD-05,Y,+,34.728302,8.783613,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002239,SIM-0002,2026082315453000155,PULSE-EXP-0002-0024-06453,EXP-0002-0024,SNSPD-02,Z,-,32.619043,8.740140,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002240,SIM-0002,2026082315454000089,PULSE-EXP-0002-0024-06454,EXP-0002-0024,SNSPD-04,X,-,34.310151,8.595609,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002241,SIM-0002,2026082315456000056,PULSE-EXP-0002-0024-06456,EXP-0002-0024,SNSPD-05,Y,+,34.153063,8.157242,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002242,SIM-0002,2026082315485000162,PULSE-EXP-0002-0024-06485,EXP-0002-0024,SNSPD-03,X,+,33.164356,7.503670,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002243,SIM-0002,2026082315498000194,PULSE-EXP-0002-0024-06498,EXP-0002-0024,SNSPD-02,Z,-,32.448089,7.430387,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002244,SIM-0002,2026082315575000038,PULSE-EXP-0002-0024-06575,EXP-0002-0024,SNSPD-04,X,-,33.765596,7.749054,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002245,SIM-0002,2026082315680000105,PULSE-EXP-0002-0024-06680,EXP-0002-0024,SNSPD-05,Y,+,29.465352,7.182217,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002246,SIM-0002,2026082315888000049,PULSE-EXP-0002-0024-06888,EXP-0002-0024,SNSPD-01,Z,+,30.961848,7.687035,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002247,SIM-0002,2026082315893000100,PULSE-EXP-0002-0024-06893,EXP-0002-0024,SNSPD-01,Z,+,31.913064,7.989017,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002248,SIM-0002,2026082315940000128,PULSE-EXP-0002-0024-06940,EXP-0002-0024,SNSPD-05,Y,+,31.402009,7.883330,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002249,SIM-0002,2026082316098000072,PULSE-EXP-0002-0024-07098,EXP-0002-0024,SNSPD-01,Z,+,30.975587,8.411186,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002250,SIM-0002,2026082316101000004,PULSE-EXP-0002-0024-07101,EXP-0002-0024,SNSPD-05,Y,+,29.862831,7.145150,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002251,SIM-0002,2026082316203000045,PULSE-EXP-0002-0024-07203,EXP-0002-0024,SNSPD-03,X,+,29.544283,7.989001,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002252,SIM-0002,2026082316228000146,PULSE-EXP-0002-0024-07228,EXP-0002-0024,SNSPD-06,Y,-,31.239727,7.727153,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002253,SIM-0002,2026082316280000184,PULSE-EXP-0002-0024-07280,EXP-0002-0024,SNSPD-04,X,-,32.349250,8.452800,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002254,SIM-0002,2026082316517000085,PULSE-EXP-0002-0024-07517,EXP-0002-0024,SNSPD-02,Z,-,31.136561,8.751846,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002255,SIM-0002,2026082316742000041,PULSE-EXP-0002-0024-07742,EXP-0002-0024,SNSPD-06,Y,-,32.456936,7.668913,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002256,SIM-0002,2026082316780000169,PULSE-EXP-0002-0024-07780,EXP-0002-0024,SNSPD-02,Z,-,35.003260,7.407412,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002257,SIM-0002,2026082316820000104,PULSE-EXP-0002-0024-07820,EXP-0002-0024,SNSPD-01,Z,+,32.489114,8.689204,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002258,SIM-0002,2026082316869000038,PULSE-EXP-0002-0024-07869,EXP-0002-0024,SNSPD-01,Z,+,33.625397,8.392599,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002259,SIM-0002,2026082316877000191,PULSE-EXP-0002-0024-07877,EXP-0002-0024,SNSPD-02,Z,-,33.951063,8.244524,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002260,SIM-0002,2026082317019000177,PULSE-EXP-0002-0024-08019,EXP-0002-0024,SNSPD-04,X,-,32.716017,7.013860,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002261,SIM-0002,2026082317083000119,PULSE-EXP-0002-0024-08083,EXP-0002-0024,SNSPD-01,Z,+,32.513052,7.918788,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002262,SIM-0002,2026082317178000071,PULSE-EXP-0002-0024-08178,EXP-0002-0024,SNSPD-03,X,+,31.150928,8.180994,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002263,SIM-0002,2026082317222000196,PULSE-EXP-0002-0024-08222,EXP-0002-0024,SNSPD-05,Y,+,32.020085,8.490542,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002264,SIM-0002,2026082317251000199,PULSE-EXP-0002-0024-08251,EXP-0002-0024,SNSPD-03,X,+,28.451183,7.423756,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002265,SIM-0002,2026082317267000017,PULSE-EXP-0002-0024-08267,EXP-0002-0024,SNSPD-05,Y,+,32.566090,7.727664,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002266,SIM-0002,2026082317297000043,PULSE-EXP-0002-0024-08297,EXP-0002-0024,SNSPD-01,Z,+,29.860529,8.329225,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002267,SIM-0002,2026082317300000111,PULSE-EXP-0002-0024-08300,EXP-0002-0024,SNSPD-05,Y,+,28.896336,8.268183,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002268,SIM-0002,2026082317404000104,PULSE-EXP-0002-0024-08404,EXP-0002-0024,SNSPD-01,Z,+,29.974245,8.976414,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002269,SIM-0002,2026082317410000073,PULSE-EXP-0002-0024-08410,EXP-0002-0024,SNSPD-01,Z,+,32.504935,9.311225,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002270,SIM-0002,2026082317437000182,PULSE-EXP-0002-0024-08437,EXP-0002-0024,SNSPD-02,Z,-,36.019540,8.332745,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002271,SIM-0002,2026082317483000183,PULSE-EXP-0002-0024-08483,EXP-0002-0024,SNSPD-02,Z,-,32.482268,7.297683,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002272,SIM-0002,2026082317495000041,PULSE-EXP-0002-0024-08495,EXP-0002-0024,SNSPD-05,Y,+,33.369245,8.920587,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002273,SIM-0002,2026082317507000078,PULSE-EXP-0002-0024-08507,EXP-0002-0024,SNSPD-05,Y,+,29.504874,9.865363,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002274,SIM-0002,2026082317598000059,PULSE-EXP-0002-0024-08598,EXP-0002-0024,SNSPD-03,X,+,33.634116,8.465418,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002275,SIM-0002,2026082317610000082,PULSE-EXP-0002-0024-08610,EXP-0002-0024,SNSPD-05,Y,+,31.448151,8.575976,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002276,SIM-0002,2026082317657000002,PULSE-EXP-0002-0024-08657,EXP-0002-0024,SNSPD-06,Y,-,33.209320,8.489545,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002277,SIM-0002,2026082317679000167,PULSE-EXP-0002-0024-08679,EXP-0002-0024,SNSPD-01,Z,+,29.466795,7.809857,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002278,SIM-0002,2026082317717000008,PULSE-EXP-0002-0024-08717,EXP-0002-0024,SNSPD-06,Y,-,29.885128,7.052410,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002279,SIM-0002,2026082317777000178,PULSE-EXP-0002-0024-08777,EXP-0002-0024,SNSPD-01,Z,+,34.101179,9.045960,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002280,SIM-0002,2026082317932000186,PULSE-EXP-0002-0024-08932,EXP-0002-0024,SNSPD-03,X,+,31.226776,7.949484,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002281,SIM-0002,2026082317939000020,PULSE-EXP-0002-0024-08939,EXP-0002-0024,SNSPD-03,X,+,33.547940,7.840745,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002282,SIM-0002,2026082317960000062,PULSE-EXP-0002-0024-08960,EXP-0002-0024,SNSPD-06,Y,-,29.355263,8.306673,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002283,SIM-0002,2026082317964000161,PULSE-EXP-0002-0024-08964,EXP-0002-0024,SNSPD-05,Y,+,34.468021,7.922786,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002284,SIM-0002,2026082318098000052,PULSE-EXP-0002-0024-09098,EXP-0002-0024,SNSPD-05,Y,+,30.375830,7.294503,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002285,SIM-0002,2026082318241000138,PULSE-EXP-0002-0024-09241,EXP-0002-0024,SNSPD-02,Z,-,28.041737,9.244359,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002286,SIM-0002,2026082318301000147,PULSE-EXP-0002-0024-09301,EXP-0002-0024,SNSPD-03,X,+,34.461448,9.374649,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002287,SIM-0002,2026082318510000187,PULSE-EXP-0002-0024-09510,EXP-0002-0024,SNSPD-06,Y,-,33.438002,7.984331,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002288,SIM-0002,2026082318524000181,PULSE-EXP-0002-0024-09524,EXP-0002-0024,SNSPD-03,X,+,32.544415,7.755185,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002289,SIM-0002,2026082318556000040,PULSE-EXP-0002-0024-09556,EXP-0002-0024,SNSPD-04,X,-,32.713368,7.598382,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002290,SIM-0002,2026082318558000193,PULSE-EXP-0002-0024-09558,EXP-0002-0024,SNSPD-01,Z,+,30.461325,8.564308,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002291,SIM-0002,2026082318676000182,PULSE-EXP-0002-0024-09676,EXP-0002-0024,SNSPD-06,Y,-,33.014181,8.299255,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002292,SIM-0002,2026082318681000054,PULSE-EXP-0002-0024-09681,EXP-0002-0024,SNSPD-04,X,-,29.484570,8.424543,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002293,SIM-0002,2026082318712000037,PULSE-EXP-0002-0024-09712,EXP-0002-0024,SNSPD-02,Z,-,33.767273,8.041288,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002294,SIM-0002,2026082318845000098,PULSE-EXP-0002-0024-09845,EXP-0002-0024,SNSPD-03,X,+,30.088573,8.208579,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002295,SIM-0002,2026082318859000083,PULSE-EXP-0002-0024-09859,EXP-0002-0024,SNSPD-06,Y,-,30.971319,8.440541,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002296,SIM-0002,2026082318869000008,PULSE-EXP-0002-0024-09869,EXP-0002-0024,SNSPD-06,Y,-,28.051022,8.327087,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002297,SIM-0002,2026082320852000049,PULSE-EXP-0002-0015-00852,EXP-0002-0015,SNSPD-03,X,+,33.237829,8.326360,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002298,SIM-0002,2026082321429000003,PULSE-EXP-0002-0015-01429,EXP-0002-0015,SNSPD-05,Y,+,31.142261,8.264267,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002299,SIM-0002,2026082322032000126,PULSE-EXP-0002-0015-02032,EXP-0002-0015,SNSPD-02,Z,-,31.725578,8.071729,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002300,SIM-0002,2026082323002000063,PULSE-EXP-0002-0015-03002,EXP-0002-0015,SNSPD-01,Z,+,34.985261,7.946301,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002301,SIM-0002,2026082323398000109,PULSE-EXP-0002-0015-03398,EXP-0002-0015,SNSPD-04,X,-,30.078468,7.888645,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002302,SIM-0002,2026082323948000177,PULSE-EXP-0002-0015-03948,EXP-0002-0015,SNSPD-03,X,+,34.321368,8.817110,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002303,SIM-0002,2026082325294000076,PULSE-EXP-0002-0015-05294,EXP-0002-0015,SNSPD-04,X,-,32.080861,7.995383,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002304,SIM-0002,2026082325509000092,PULSE-EXP-0002-0015-05509,EXP-0002-0015,SNSPD-05,Y,+,32.735595,7.222535,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002305,SIM-0002,2026082327083000068,PULSE-EXP-0002-0015-07083,EXP-0002-0015,SNSPD-03,X,+,34.708695,7.334688,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002306,SIM-0002,2026082327217000145,PULSE-EXP-0002-0015-07217,EXP-0002-0015,SNSPD-02,Z,-,33.876071,7.907464,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002307,SIM-0002,2026082327648000056,PULSE-EXP-0002-0015-07648,EXP-0002-0015,SNSPD-03,X,+,31.048635,7.712826,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002308,SIM-0002,2026082327957000051,PULSE-EXP-0002-0015-07957,EXP-0002-0015,SNSPD-03,X,+,34.782316,7.412462,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002309,SIM-0002,2026082328136000034,PULSE-EXP-0002-0015-08136,EXP-0002-0015,SNSPD-06,Y,-,30.248516,8.090136,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002310,SIM-0002,2026082328776000125,PULSE-EXP-0002-0015-08776,EXP-0002-0015,SNSPD-06,Y,-,34.552921,9.449805,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002311,SIM-0002,2026082328807000044,PULSE-EXP-0002-0015-08807,EXP-0002-0015,SNSPD-05,Y,+,30.363786,7.960139,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002312,SIM-0002,2026082329032000161,PULSE-EXP-0002-0015-09032,EXP-0002-0015,SNSPD-06,Y,-,32.641677,7.985931,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002313,SIM-0002,2026082329089000083,PULSE-EXP-0002-0015-09089,EXP-0002-0015,SNSPD-03,X,+,30.429879,7.774782,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002314,SIM-0002,2026082329209000190,PULSE-EXP-0002-0015-09209,EXP-0002-0015,SNSPD-01,Z,+,29.890395,9.271869,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002315,SIM-0002,2026082329514000178,PULSE-EXP-0002-0015-09514,EXP-0002-0015,SNSPD-02,Z,-,30.655200,7.904678,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002316,SIM-0002,2026082331517000155,PULSE-EXP-0002-0020-00517,EXP-0002-0020,SNSPD-06,Y,-,28.666683,7.815422,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002317,SIM-0002,2026082332098000093,PULSE-EXP-0002-0020-01098,EXP-0002-0020,SNSPD-06,Y,-,30.253133,7.862715,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002318,SIM-0002,2026082332404000049,PULSE-EXP-0002-0020-01404,EXP-0002-0020,SNSPD-01,Z,+,34.827624,8.760140,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002319,SIM-0002,2026082332728000139,PULSE-EXP-0002-0020-01728,EXP-0002-0020,SNSPD-02,Z,-,33.999084,7.993186,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002320,SIM-0002,2026082333186000148,PULSE-EXP-0002-0020-02186,EXP-0002-0020,SNSPD-05,Y,+,33.760016,8.850206,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002321,SIM-0002,2026082333669000160,PULSE-EXP-0002-0020-02669,EXP-0002-0020,SNSPD-01,Z,+,34.762900,8.440078,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002322,SIM-0002,2026082333899000178,PULSE-EXP-0002-0020-02899,EXP-0002-0020,SNSPD-01,Z,+,34.528803,8.708699,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002323,SIM-0002,2026082334486000062,PULSE-EXP-0002-0020-03486,EXP-0002-0020,SNSPD-01,Z,+,31.847318,8.000623,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002324,SIM-0002,2026082334502000166,PULSE-EXP-0002-0020-03502,EXP-0002-0020,SNSPD-04,X,-,28.559331,7.783442,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002325,SIM-0002,2026082334584000087,PULSE-EXP-0002-0020-03584,EXP-0002-0020,SNSPD-06,Y,-,34.257482,8.326208,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002326,SIM-0002,2026082334903000111,PULSE-EXP-0002-0020-03903,EXP-0002-0020,SNSPD-05,Y,+,33.488159,7.825837,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002327,SIM-0002,2026082334991000091,PULSE-EXP-0002-0020-03991,EXP-0002-0020,SNSPD-05,Y,+,32.231838,8.513181,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002328,SIM-0002,2026082335209000107,PULSE-EXP-0002-0020-04209,EXP-0002-0020,SNSPD-02,Z,-,34.953071,7.370837,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002329,SIM-0002,2026082335355000183,PULSE-EXP-0002-0020-04355,EXP-0002-0020,SNSPD-01,Z,+,31.114571,8.050591,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002330,SIM-0002,2026082335686000068,PULSE-EXP-0002-0020-04686,EXP-0002-0020,SNSPD-01,Z,+,31.907002,8.603427,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002331,SIM-0002,2026082335781000135,PULSE-EXP-0002-0020-04781,EXP-0002-0020,SNSPD-01,Z,+,32.773643,8.640318,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002332,SIM-0002,2026082336068000191,PULSE-EXP-0002-0020-05068,EXP-0002-0020,SNSPD-06,Y,-,31.156493,8.325502,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002333,SIM-0002,2026082336117000091,PULSE-EXP-0002-0020-05117,EXP-0002-0020,SNSPD-01,Z,+,32.253872,6.935411,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
